hr,spo2,skinTemp,ambientGasPpm,zoneTemp,ppeCompliant,shiftDurationHours,pastIncidentCount,age,accident_occurred
95,96,38.22004997350503,53,31,1,10.77597816078874,0,44,1
90,97,37.366423571933986,44,55,1,3.298053609676239,3,49,0
98,100,39.87481669195394,32,27,1,6.450927630548025,0,48,0
93,98,38.54492501651465,38,48,1,2.7450341084579377,0,29,0
79,92,38.16416001772085,12,31,1,2.268256939350096,0,37,0
66,94,38.444866682603504,55,36,1,9.104898173414778,0,40,1
95,100,34.37042744400781,11,34,1,3.7624831830516094,1,61,0
118,95,40.303476685455365,25,22,1,2.1237637062200547,0,50,0
60,97,36.5498223532538,22,13,1,8.311386236534661,3,28,0
111,97,36.00483743987271,17,29,1,9.553378325353838,3,24,1
88,98,37.941208660611295,31,30,1,1.6790353066081776,0,64,0
102,93,35.23137461233065,19,26,1,1.244501837091805,0,23,0
101,97,38.10510594808132,34,37,1,8.489409513846955,4,29,0
79,95,35.73948937224162,31,26,1,11.9804018552115,1,59,0
130,98,39.42646438319029,25,53,0,2.181654413909962,3,48,1
82,99,36.57249964604123,54,43,1,9.641481299723875,4,25,1
88,98,38.98299039825643,58,47,1,11.670559576470819,4,53,1
80,96,35.216621265704646,27,50,0,2.387936688913854,1,26,0
92,98,40.1441328226664,25,21,1,5.399364710474421,3,47,0
97,98,36.149593758159874,31,36,1,9.212637923704527,4,22,0
76,97,35.91673992010714,3,55,1,1.852940060359176,0,29,0
104,99,38.19801312888827,37,20,1,1.4903983476625118,0,60,0
99,96,37.82428195193818,0,45,1,4.942657021818331,0,54,0
111,96,38.26896294943918,26,41,1,11.819588860529027,0,40,0
60,96,39.69732046727227,39,34,1,2.7000244630250347,0,25,0
75,98,36.35373054657134,34,29,1,7.169921323335753,4,22,0
69,100,37.490117570929485,43,32,1,11.597710960720104,0,22,0
98,100,35.32299715448208,53,36,1,9.265954039465173,1,28,1
123,98,38.363532010841894,34,46,0,0.4715385511323683,2,49,1
94,92,36.722976259087446,42,26,1,7.7220054623130325,3,42,0
96,95,37.756105444533766,13,43,1,1.2893090335598816,0,58,0
60,98,36.77981762178853,61,44,1,6.06378457864327,0,38,0
103,94,37.2274047845079,34,52,1,3.616735070494538,0,56,0
110,99,37.45355849304752,10,38,1,11.145378273154716,2,45,0
107,96,35.37844724966258,32,23,0,5.587882633400249,3,51,0
67,96,33.4722709737913,22,38,0,0.9060612609241844,1,48,0
90,97,37.98322317889516,27,44,1,6.336070860712758,1,21,0
102,96,36.701841282821235,51,43,1,6.772916909733545,3,53,0
121,95,33.58301554437767,41,44,1,3.093588433792291,4,43,0
67,97,38.83970544339152,19,33,1,7.126939178003952,0,24,0
102,95,39.271492760647526,56,33,1,9.140900175772666,0,51,1
94,98,37.63664884125893,23,39,1,10.038425185819097,2,29,0
104,97,35.33554050539573,58,29,0,2.7938353407481706,0,54,1
95,99,36.1341791756508,33,39,1,2.7526357112777093,3,63,0
76,95,39.867848354313075,23,21,1,5.118867447354764,2,32,0
75,98,39.320638802214305,34,36,0,10.718007490063172,0,25,0
84,98,37.110465354626996,24,42,1,7.004945507468049,3,25,0
119,96,37.073444133368966,29,31,1,6.765606034898906,0,25,0
99,97,39.32376375449379,20,33,1,8.159517528440986,3,28,0
60,97,40.30352119322243,44,23,1,5.440780108670245,2,48,0
89,97,39.26961617539102,3,26,0,0.15382389364379453,0,44,0
104,95,37.15162020909991,45,26,1,6.2388807407543965,2,30,0
91,96,36.25696101235024,42,28,1,10.316543001621625,2,50,0
116,100,39.05686876862909,29,27,0,1.9870089383165468,3,38,1
72,97,39.88108485650636,27,39,1,3.9728552631100564,0,47,0
96,99,37.750896342467385,50,31,1,3.110140819811784,4,45,0
117,100,36.759679616227984,35,29,1,7.648421772594275,4,46,0
88,100,35.97006309001027,1,37,0,3.158886517126718,0,61,0
95,96,37.0432399147949,31,51,1,10.041224446779472,0,46,0
106,97,38.671645078057274,36,30,1,10.578717538788252,1,24,0
91,96,37.07746600139852,24,33,1,4.242430648661043,4,37,0
74,97,36.747233250505616,13,32,1,6.448688338421499,0,54,0
101,100,36.99705193800332,45,40,0,1.5783574260547828,0,23,0
82,95,37.78399254614129,24,24,1,7.713440884335109,1,47,0
68,96,36.923440343362785,20,49,1,8.78776220476713,0,36,0
68,97,39.98539249160099,16,31,0,1.6474101843837876,0,35,0
78,94,35.87305936738273,33,47,1,10.60631597519747,1,52,0
108,93,40.77287588631342,44,34,1,5.721369165007297,0,63,0
126,96,37.11416296129472,44,35,1,1.5742640902313259,1,50,0
113,92,37.02244932064941,45,44,1,0.8266965349553416,1,49,0
106,95,39.41065828833258,29,49,0,0.19780598212355782,0,26,0
90,96,37.95645345932366,55,35,0,9.846979824432893,2,58,1
87,95,37.43755902739151,29,46,1,10.223880476133875,2,46,0
96,98,36.85588301266581,33,24,1,5.903286300658006,3,29,0
100,100,38.94704428996903,33,44,1,7.830488481871132,2,49,0
112,98,36.7324727426328,58,31,1,3.0059932119621084,1,28,1
86,99,35.887396546658685,24,40,1,10.674793001004996,0,20,0
60,95,38.66485720123089,36,34,1,5.948685373256085,1,30,0
62,95,36.47075506494255,14,52,1,10.62349940934104,2,61,0
108,95,37.47738887967424,4,22,1,10.318792920220755,2,25,0
93,100,38.981060885453445,23,40,1,11.265185316004523,1,61,0
113,96,39.777243926739956,19,38,1,5.400273309783543,2,45,0
60,96,37.715226875279654,51,39,1,2.88445356559877,0,55,0
116,93,40.35259377624923,26,34,0,9.976098632464158,4,32,1
103,91,35.53397225679993,24,41,1,0.742428067434808,0,43,0
68,99,37.83027722822615,41,33,1,6.297986398991601,1,39,0
131,94,35.915422817616914,28,41,1,9.145407512494248,1,27,0
73,94,39.992243033940156,21,18,1,0.5696816984329295,1,25,0
60,96,38.8124940054412,34,32,0,2.7000100089163537,0,63,0
91,97,37.228217736225226,39,11,1,0.11849691773455116,4,40,0
67,93,36.8658195872592,35,46,0,1.7697760911014935,0,63,0
95,97,35.06653715086699,38,48,1,1.6539783240015786,2,48,0
135,95,36.972369222692,20,46,1,9.008989905465363,0,41,1
126,98,36.53072262913098,16,33,0,6.281944700375738,0,51,1
62,95,34.23998213102096,22,50,1,8.99173969278038,0,31,0
84,98,35.67620011084665,57,51,1,1.76532200373115,0,36,1
96,94,39.67986976809756,39,45,1,10.334209623027256,4,53,0
70,96,39.13536280137268,40,41,1,0.5188527984693968,0,45,0
62,99,36.39761361678246,46,41,1,2.782714330328503,0,24,0
111,95,37.893449287707284,37,45,1,0.6580049241320364,1,54,0
107,95,36.81443945809907,20,38,1,9.952304924433545,2,42,0
97,97,37.360539017039194,48,28,1,6.64094501991383,3,29,0
139,97,37.99069741264673,22,33,1,8.477025941664126,2,33,1
108,97,35.66884934577164,21,38,1,11.350472810785343,0,33,0
62,97,37.03452017960638,27,21,0,4.861784973817012,3,58,0
108,99,35.90345305609884,19,40,1,7.844777065525027,4,26,0
77,96,36.00171593569847,27,29,1,6.735958151546006,3,52,0
113,97,35.823128229746445,20,50,1,0.890236681774351,0,30,0
92,99,36.49801331434414,0,33,0,3.716698179593497,1,42,0
71,95,38.0534840635654,50,38,1,4.480577689129484,2,26,0
91,93,35.91752318951907,23,48,1,10.511726262806505,0,60,0
75,97,36.00047029171098,31,27,0,7.239290369572849,0,23,0
97,96,34.940930180473714,52,50,1,6.02982914433571,2,57,0
70,100,36.984318001402556,36,40,1,6.426988108773402,3,48,0
123,94,38.22803556771164,28,29,1,10.337526659548043,0,34,0
123,96,36.56295682568125,36,34,1,0.15884396765936315,0,42,0
88,100,35.21588303476516,50,39,1,1.8047709910738494,5,51,0
99,96,38.63065512004414,28,44,1,4.983339731225651,3,34,0
92,99,36.03648434209532,20,35,1,6.489421487818965,0,32,0
90,98,35.53661064153835,36,25,1,0.7124915396043687,3,23,0
99,92,39.021644472835355,29,42,1,10.691450812240479,0,45,0
60,99,35.822738943318505,15,17,1,2.824093341304992,0,62,0
72,96,38.268239740755554,19,49,1,8.360797474240018,0,38,0
73,96,37.07463223842644,12,33,1,1.0792576828017375,0,34,0
139,96,40.891995633449845,29,20,0,9.336938310564015,5,52,1
60,97,37.77178681457366,16,56,0,2.9425366456170376,0,25,0
114,93,39.57835973338052,37,39,1,11.34488340394398,1,25,1
85,93,36.18096775898338,37,31,1,9.864275279592803,0,27,0
101,92,38.27704360853938,46,35,1,3.3239592268241362,1,24,0
76,97,40.718571429645266,0,39,1,4.098903048058796,0,35,0
101,97,35.45137459243531,44,39,1,8.69289564560053,0,31,0
98,98,39.65868309516688,29,21,1,2.2937985617004415,1,35,0
67,98,40.89627787581241,8,30,1,10.424939307066413,2,35,0
67,99,37.772676418462886,47,43,0,0.5132142838491339,1,35,0
125,95,35.50271052452746,26,18,1,3.721820175078363,1,59,0
96,96,37.15977119102943,3,26,0,2.3545280631230647,3,45,0
83,97,38.808873878460595,45,32,1,4.473465097813509,0,61,0
76,99,34.527826222181446,44,22,0,0.25147033257336177,3,27,0
86,98,38.05805538092242,14,18,1,1.1847237425847679,1,34,0
90,96,36.18049881349434,31,35,1,1.412761080850851,0,54,0
83,95,37.33681695476917,64,38,1,10.75468444533046,0,23,1
83,98,37.26069067674327,49,48,1,11.191840644066978,0,62,0
91,97,37.21948219563279,21,32,1,8.932316573267643,1,33,0
102,98,39.17419402492444,15,50,1,5.00237256121553,1,51,0
97,100,36.23845100674917,31,44,1,3.964935918234999,0,29,0
100,96,35.054537673309795,31,41,1,6.396089666739285,0,37,0
67,96,35.597028589413824,24,43,1,7.511137717049321,1,39,0
77,97,36.8121346758333,12,44,1,11.442566201718979,0,53,0
115,100,35.29745344135105,37,36,1,6.842006403145016,2,32,0
84,97,39.10990557659496,26,20,1,11.392145968865748,1,41,0
105,99,39.107351963452935,24,39,0,11.000645508060083,1,25,0
117,95,35.589679231251544,42,38,1,2.3923732261638473,2,43,0
80,96,36.160081217563885,30,36,1,1.3047316377920324,0,56,0
79,91,38.029583092891265,30,29,1,11.858471922245766,0,29,0
75,97,37.92973792687312,23,37,1,7.7836875127261855,2,56,0
82,98,36.84985639863039,46,46,0,4.719865156019135,1,50,0
91,95,35.40716044498912,38,41,1,6.130274871488003,0,36,0
123,95,36.73312169777591,31,24,1,1.141530399784504,2,41,0
86,99,37.582676039768444,40,44,0,10.81242320862287,0,46,0
68,96,41.56081716764964,27,28,1,10.71831751554604,1,56,0
115,97,41.21352377846776,46,43,1,10.744007060430604,0,22,0
109,97,36.36739817039463,58,34,1,6.077938700439008,2,57,1
102,95,36.81752706234109,0,42,0,9.460949754776214,4,55,0
76,95,36.66872126677045,25,52,1,7.6483689892142666,0,40,0
70,96,39.2747418697002,41,20,1,11.260524721727576,3,60,0
117,99,38.070451340322585,9,40,1,11.108122288237343,1,54,1
85,94,36.47997577777089,0,52,1,8.726728782307525,1,36,0
89,93,38.82923673295356,24,18,1,4.664495047182874,0,48,0
60,95,36.1913024768334,34,28,1,9.54355639282009,0,35,0
101,96,36.875283071589315,26,25,1,0.9415128443827073,1,43,0
103,96,37.346942603771815,50,30,1,10.674768314147848,0,24,0
73,99,39.04612763762752,30,27,1,6.896984684632656,0,24,0
67,97,36.70289580805054,23,46,1,5.805286326746166,1,20,0
87,95,38.810096459637705,42,45,0,10.243050293964144,0,42,0
68,96,36.2881105334359,47,33,1,7.101535340751973,3,23,0
93,98,35.45309854286293,28,48,0,3.990325332090312,0,42,0
60,96,37.89073035708561,25,46,1,1.284930417322803,1,46,0
88,92,39.697221150418066,0,20,1,2.262311808790229,1,37,0
83,95,36.46115537779857,27,37,1,1.4476688016188917,2,48,0
90,95,33.90246250577876,23,25,1,2.1789104604709673,0,37,0
70,97,38.10649236422231,6,53,1,2.899181673707163,0,50,0
60,94,36.08399285650229,52,26,1,4.110196707857645,2,63,1
70,97,37.415488908068625,14,25,1,2.6139886400299406,2,33,0
65,99,37.80999871145155,7,31,0,11.363185136770568,1,31,0
70,97,36.44488360720447,30,43,1,9.625878468957294,2,50,0
107,94,36.362477410280654,41,36,1,6.831238258387581,0,25,0
73,95,39.551323535428416,36,41,1,7.612559531177287,0,47,0
82,95,36.811670730051624,32,24,1,4.843726837335403,0,28,0
92,94,37.8375367827727,44,40,0,11.027358854129256,0,49,0
103,96,37.59784089512773,50,36,1,2.329643018734201,0,49,0
111,96,39.32768983762935,37,34,0,8.441951806561981,1,53,1
74,94,37.752926833392294,20,35,1,3.6359759469735757,1,63,0
89,95,36.28408390533133,29,20,0,4.760639671959745,2,41,0
60,98,36.4855804674707,48,43,0,2.735114632162163,4,42,0
98,99,36.94620190300926,21,47,1,6.162286668969109,0,48,0
60,97,37.60801336910349,14,43,1,8.661291144804675,2,25,0
98,95,37.43493365101152,52,50,1,1.1695666740179702,0,61,0
77,95,36.97444392441482,34,34,0,11.17356146406127,0,62,0
108,100,35.87052209081796,22,43,1,3.2292595308919116,1,41,0
110,95,36.34912932396546,30,29,1,11.023311119993073,2,56,0
82,94,38.24340161431925,0,49,1,5.175430229551758,2,22,0
89,97,35.07630252121009,58,31,1,11.810359784533473,0,47,1
104,92,37.12587395624869,11,33,1,1.3483846657362786,0,56,0
76,96,38.73474678313008,23,38,1,5.530258410784752,0,21,0
88,100,37.719710387288714,22,34,1,3.764584792038136,0,45,0
71,98,38.16734292842166,31,48,1,0.9437239735440078,4,36,0
76,97,39.59474773458003,48,23,1,11.889350311073827,0,52,0
61,98,36.99985111290362,50,36,1,0.6190921089717414,0,39,0
90,99,36.89346013439844,61,41,1,9.056598614153604,2,23,1
104,96,37.0428782189353,37,45,0,1.9006465375327706,0,47,0
87,97,37.15522203388029,18,35,0,10.26467232395756,0,55,0
81,96,38.72227203403162,15,28,1,11.2043347401306,0,57,0
97,99,35.72241635694945,57,51,1,0.38284227223701955,2,30,1
60,92,38.75554178686188,66,35,0,11.649868226233403,0,61,1
125,96,39.4653087952894,30,44,1,11.652732817236114,1,22,1
73,92,37.81474400144189,21,26,0,8.954990853337673,0,60,0
62,95,39.22892119744453,15,30,1,1.1826744168009442,1,61,0
83,100,35.324840249979964,21,19,1,10.490772536468555,2,51,0
91,99,36.819568232351585,12,17,1,4.681497319423446,1,36,0
66,93,39.645866098856374,34,34,1,2.3402232397370457,2,57,0
122,96,37.70820302023529,13,28,1,0.8292693941134474,2,45,0
72,97,35.86994416805909,37,34,1,7.004495856256885,0,58,0
107,94,39.60867199511358,56,27,0,4.500901251033647,2,21,1
83,98,38.17490735651603,27,28,1,7.218112873984706,0,35,0
94,95,37.8789717916998,17,24,1,4.0528369741700185,1,61,0
97,94,37.45376723222821,13,42,1,3.8229564941308114,2,44,0
97,98,35.908313252288586,43,46,0,10.720998374349636,3,55,0
79,95,36.12284594447961,31,31,1,0.6701193870320481,4,36,0
64,99,35.71762082144142,46,31,1,4.769839737487238,0,54,0
66,94,37.59526196664115,24,28,1,1.9033777415561777,0,56,0
76,93,38.21164166922149,55,36,1,4.379839041001489,0,58,0
115,95,34.95064934881984,22,38,1,11.274301244709859,0,29,0
60,99,38.86883966965083,58,22,1,4.241605990966183,3,63,1
67,99,39.74514893189371,40,34,1,3.6085300888355465,0,48,0
71,94,36.23789467303594,20,54,1,1.3185743276943256,3,44,0
88,97,35.71718154857606,2,60,1,3.682270618192335,1,55,0
95,96,37.58774247195685,50,35,1,5.1723114266444945,2,43,0
96,96,35.73018958748243,22,30,1,7.019664517022456,2,33,0
118,99,38.29536716370712,26,37,1,9.773882548420561,0,32,0
91,96,36.656915768406286,7,21,1,1.6766402993894924,0,24,0
83,97,39.892961220767276,26,30,1,5.043002390821576,1,29,0
91,97,37.741090399449305,61,20,1,5.001981333888538,2,45,1
83,96,37.18523711290013,39,58,1,3.7340904429381023,1,59,0
75,96,38.249659809531344,32,32,1,6.488115547096024,0,43,0
138,99,39.414551703717265,27,32,1,4.196728176635464,0,27,0
118,97,37.28733128087367,31,24,1,10.829768570013423,0,28,0
61,95,37.0302412262424,19,43,1,1.996287803569502,2,35,0
79,97,37.357923274301,20,35,1,9.892795251502367,1,21,0
100,94,37.55136616029051,49,17,1,10.723595608324302,1,47,0
102,95,35.25381346222209,69,40,1,5.115828892056089,2,44,0
105,96,34.73783452040882,0,36,1,4.682159810636031,1,47,0
118,95,35.054467448174826,39,25,1,0.35451318864807424,1,42,0
60,98,39.777209409815235,30,55,1,8.30040993981967,2,57,0
135,98,35.86100979066851,8,37,0,10.544602984156006,4,45,1
111,95,35.7278912879891,28,40,1,0.1619471812743302,1,46,0
78,97,39.671897044661414,41,26,1,6.439808971151441,2,51,0
125,100,36.542530498958314,51,27,1,11.533039699695369,0,20,1
92,98,38.14113301244235,21,42,1,6.215883506711707,0,54,0
124,96,37.307530851113306,47,32,0,1.2277869374388928,0,26,1
79,98,34.36899569548217,24,35,1,2.5109571242829105,0,23,0
100,97,37.94163303578099,11,28,1,4.018911690124307,1,43,0
113,100,37.17807992482599,23,53,1,3.414196330724599,2,35,0
120,97,40.011739513991415,24,37,0,8.406172842931944,0,54,1
68,97,38.88461044494181,49,32,1,6.223886639781886,0,43,0
82,99,37.07013371196866,17,25,1,3.827259539113226,2,29,0
76,96,38.69734818956755,26,41,0,11.317711827327589,2,43,0
95,99,35.75835840298262,30,29,1,4.04681917346781,2,44,0
108,96,36.834463846341514,24,35,1,3.494127313988487,0,24,0
60,99,39.007126511824055,22,44,1,4.381221074553786,0,59,0
90,96,37.157057684846826,61,38,1,7.097237310355827,0,58,0
86,98,36.20407119653544,15,26,1,6.358286288017695,0,25,0
89,93,39.2856313412179,45,28,1,4.183504669487274,0,52,0
105,99,35.174731514058564,30,38,1,0.8437947222551926,2,51,0
97,95,37.74657778462574,37,49,1,9.299825303483473,0,63,0
119,97,39.369360819908074,0,25,1,7.670025314785438,3,23,0
64,96,38.96319339931174,27,37,1,1.3426706872552534,0,23,0
89,99,37.11682107635145,38,36,0,11.153729949534151,0,56,0
72,97,37.31601229852462,39,35,1,3.8132589528134506,3,64,0
121,95,38.94430865149408,21,50,1,3.085992406808273,1,28,0
72,99,35.42780884746691,33,19,1,1.4447897990549046,1,24,0
87,95,35.239590862751164,23,52,1,2.2646617603711325,1,39,0
110,92,35.13307666951604,25,27,1,4.510975665686468,0,56,0
68,96,36.073586775201605,33,27,1,0.18803850458720944,3,32,0
85,99,35.381386751168584,24,27,1,0.3113395892056622,0,37,0
84,97,37.44023736249727,20,40,1,6.376081196486861,0,41,0
60,97,38.3875147519955,26,31,0,11.498019040065422,1,26,0
127,97,36.549208874002076,43,37,0,10.163805129052482,0,51,1
96,94,37.12881147016529,24,31,1,11.21098597282432,3,58,0
90,99,38.12715347117266,11,38,1,11.844540144563702,0,39,0
72,99,38.54882779412907,29,44,1,11.83885107796539,2,40,0
84,96,36.57110595754169,34,36,1,7.890865719308993,0,30,0
69,95,37.23285978890733,51,31,1,10.580106702835879,1,44,1
60,95,36.898034486023846,22,17,0,9.412046079272681,0,55,0
83,94,37.732286664233875,11,20,0,4.070336636093068,0,43,0
69,94,38.44763449200031,33,23,0,3.3795035373956552,4,30,0
98,97,36.95181707566793,59,31,1,2.981367511785743,0,25,1
79,99,35.74281833904667,23,66,1,6.848295510682422,2,38,0
77,95,36.13574204292227,2,30,1,1.1841558163221337,1,60,0
63,94,37.96725489101119,38,59,1,11.233048271822806,0,63,0
106,94,38.18084837811735,21,35,1,3.2936051057239677,1,54,0
94,99,38.45901438124027,45,30,1,8.827674545405761,0,20,0
88,95,34.63756947401142,30,25,0,0.6190413125879669,0,43,0
79,95,36.52157325784452,22,34,1,4.008221407354143,0,21,0
111,95,38.00230526443748,34,41,1,4.92275668371786,0,27,0
98,96,39.034144500824794,14,36,1,2.861256616632834,2,20,0
113,95,39.11377025109521,21,46,0,3.19434343235732,0,30,1
104,100,38.38225235648948,19,6,1,3.4810622854713196,0,48,0
152,96,35.55816725536418,9,24,1,1.4899066534723193,0,27,0
75,98,38.56621454419511,26,38,1,10.586349092443578,1,45,0
62,95,38.15435622157688,43,40,1,7.925596965045596,0,21,0
88,95,40.43861696152092,40,28,1,7.321478721296659,0,20,0
86,97,37.75980396792467,32,5,1,4.3104436105493935,0,26,0
122,95,39.24563349774572,30,38,1,6.3905626594860045,0,57,0
76,92,34.5094367395422,13,31,1,8.371277568286091,0,21,0
79,95,37.53820460060018,33,48,1,3.344827055213645,2,61,0
86,96,36.9618981833522,29,58,1,9.037511605025598,5,61,0
106,97,36.73941200520757,24,52,1,6.604073658561725,0,28,0
93,94,37.41732449763636,50,26,0,5.624303073635386,1,50,0
98,94,35.135458906744475,29,22,1,11.985200586703872,4,33,0
101,96,37.32018146355645,11,39,1,0.8941719393253783,1,27,0
72,97,39.093797202603234,24,36,1,7.12613719687189,0,55,0
99,99,38.00891429308379,43,14,1,4.123904489416457,0,60,0
72,97,39.400001107504096,50,22,1,8.264228207246736,2,46,0
98,96,35.06217625036393,26,39,1,5.370873434581526,0,42,0
83,95,37.09897178587107,24,51,1,8.730834207339862,0,62,0
101,97,36.533353046598236,36,44,1,5.140199743999214,2,26,0
109,95,36.194225858381294,28,17,0,8.598881186711676,0,46,0
103,98,36.750090753161565,31,48,1,8.548646662230503,4,24,0
92,98,37.50118621991425,36,20,1,5.791305435969819,0,47,0
86,95,38.0434899516011,60,37,1,5.091239166618719,0,42,1
117,96,35.91471913957686,34,42,1,6.085568904690836,0,52,0
88,94,38.92599041019053,42,24,1,6.543281756850071,2,38,0
88,94,39.499173617688605,38,39,1,6.0275424548269445,0,53,0
111,98,33.96323088174527,21,59,1,3.6528440229819266,0,41,0
122,98,39.35479436556784,28,33,1,7.5293877179535365,0,31,0
93,98,36.368125531076466,5,25,1,7.623333761735967,1,28,0
86,95,39.22647598154756,36,31,1,3.479386507176241,1,54,0
81,97,36.762570001219345,40,35,1,3.4196393180314635,3,31,0
113,96,40.5261088624003,17,31,1,2.809688851000389,0,27,0
103,98,39.670957910770305,14,31,0,1.1225644678953024,1,49,0
76,99,37.90280996627655,15,40,1,0.44473962367499836,0,63,0
99,94,36.29022173272308,54,43,1,0.4368654805760769,3,36,1
115,97,35.15123147375487,29,27,0,5.319612980971397,0,20,1
73,98,36.7528858278863,9,55,1,9.874829754400288,1,56,0
83,97,40.56869213236273,38,22,0,3.6332683272026984,0,36,0
96,92,36.25346659160193,11,34,1,8.061776724597705,3,53,0
82,95,35.988544539226936,39,54,1,11.252350261772992,2,53,0
87,98,36.8430734868621,38,35,1,0.32899487976534497,0,48,0
101,98,37.571904464152084,47,44,1,9.872866844903994,0,44,0
103,95,35.327649681145864,17,46,0,5.54490032402244,0,43,0
60,93,35.05750695597115,6,43,1,7.127429965077282,1,36,0
60,99,37.37032685047525,23,39,1,5.700755958873762,0,56,0
76,98,35.29556239007186,29,45,1,10.567663158336014,1,44,0
93,98,37.27746147932705,34,42,1,4.235331873769591,0,37,0
91,96,36.249352629487674,34,18,1,0.6842930731675919,0,58,0
104,97,37.804613259781924,28,54,1,1.4571941575902858,0,47,0
89,96,38.30772649478996,14,41,1,10.976978777947544,0,60,0
60,98,37.76834832535896,30,40,1,11.262343533693485,0,50,0
108,92,37.766626491849635,30,40,0,1.5603597576686012,4,54,0
67,93,38.184340647401896,37,36,1,6.57004174161788,0,59,0
102,97,37.329284725798644,14,27,1,2.458705116848036,0,43,0
109,99,36.744932585887,5,16,0,2.163403719855013,2,22,0
88,94,39.39796814878073,15,34,1,5.563516270738409,1,28,0
62,98,39.18591206523458,20,31,0,4.0548313852401625,0,49,0
74,96,38.55685120112707,36,21,1,3.8327602143033412,0,21,0
71,98,38.338566089928136,26,42,1,11.93975215243907,1,38,0
100,96,38.27017540089285,19,39,0,4.156759098606923,3,25,0
132,95,37.9930151850512,23,48,1,0.624764113979705,0,20,0
82,94,37.47188157471601,30,40,1,1.7425882549884544,0,40,0
113,98,38.2846087205519,30,43,1,11.501320198142707,2,45,0
110,96,36.98289150479542,37,39,1,4.890450142524956,3,25,0
72,96,37.19089829202822,18,37,0,3.331369561072255,0,64,0
106,96,36.87087397202531,42,16,0,5.980582794847592,0,58,0
95,93,36.24472727678338,37,28,1,3.1710629447278014,1,26,0
81,98,35.9856859530028,5,29,1,10.421701649802307,1,35,0
78,94,38.205082528400375,3,50,1,11.376173098021763,0,61,0
92,97,37.33292580747823,47,25,1,2.0602359789749207,5,53,0
120,97,38.131901985901635,19,38,1,11.127190443726453,0,53,1
95,100,38.51110321264462,44,29,0,2.8700545111616185,0,52,0
100,100,36.698450309512666,23,23,0,11.15174644204035,1,58,0
78,94,36.0834220440686,40,33,1,0.9955665029959987,0,43,0
99,97,38.670425169469524,22,31,1,7.501409503886218,1,59,0
85,95,37.060975198409245,35,28,1,2.7364117082186947,0,30,0
127,99,37.417515425883366,29,36,1,8.78006273948264,0,35,1
122,94,34.587936571121986,0,26,1,0.22246203096357323,5,43,0
107,97,38.206941483546466,38,19,1,0.3112731122715989,0,42,0
94,95,38.15682864152778,15,49,1,11.994686033429808,0,37,0
115,94,37.78723390484614,34,42,0,10.698510034115143,4,48,1
91,97,34.84537023765253,29,45,1,10.770815637202686,2,24,0
93,99,40.90212236730663,35,34,0,8.935514030472024,2,40,0
71,93,37.69164477152051,32,39,1,2.589171534952385,0,24,0
85,99,36.25217328745776,25,51,1,3.6667738743858407,1,41,0
75,98,35.42148563173027,9,27,0,2.093001217862468,0,51,0
78,97,37.96543026286815,43,48,1,11.81255529343187,0,39,0
111,96,37.38766714103954,32,40,1,5.827054520816734,0,35,0
60,99,38.04235399207307,36,38,1,9.13267791906339,0,58,0
136,94,37.87856198944832,44,45,1,1.1285557219827107,0,57,0
109,100,37.05627305114266,41,46,1,10.265341068234614,1,26,0
72,96,36.77801753594914,0,39,1,3.062784756420343,0,45,0
60,94,39.04333002844394,8,46,1,4.826046266057719,2,37,0
83,96,40.33796391222624,19,41,1,8.096882641934272,2,30,0
96,96,36.19162018048945,38,36,1,1.0768305167506005,0,43,0
94,99,38.966275612143626,53,13,1,1.9606177533423093,1,54,0
109,96,36.602214089990845,42,32,1,10.668843186915229,2,38,0
95,96,36.5802321026182,43,47,1,1.6037262926614777,0,58,0
74,94,38.161943045808016,62,43,1,3.18321834590095,0,27,0
67,97,38.81776218365479,39,53,1,0.7948241278635477,0,64,0
92,96,35.69622761294406,20,33,1,11.500267250324146,0,41,0
81,95,37.690299479883734,15,52,0,3.2916903213608824,0,58,0
67,95,38.56036033861027,11,45,1,3.7910555406076605,0,54,0
131,99,38.475605714198814,37,41,1,4.215856238824756,1,37,0
96,99,36.18858438008115,41,39,0,3.6626302112657987,2,38,0
62,100,39.21153977864795,15,20,1,9.078041526611074,0,35,0
76,98,36.60550147005164,45,40,1,1.379004280676795,3,55,0
73,96,39.758936685718915,18,40,0,6.935867033697604,0,57,0
72,91,38.1202572538233,47,36,1,1.399013941630398,1,32,0
66,94,38.48135886152919,13,43,1,11.094356641570894,1,28,0
127,94,37.88357563710544,19,36,1,6.159215370457062,0,28,0
89,96,36.80679901156455,40,11,1,11.302019367478827,0,28,0
99,98,34.58785299952491,22,45,1,2.2786422616440083,2,50,0
88,100,37.49073773460977,36,41,1,7.560107537427615,0,24,0
115,95,34.12430530921178,30,26,1,3.2801838746265433,0,59,0
122,98,40.812567073791705,34,43,1,3.0205930232069003,1,62,0
80,95,34.71780209464616,32,46,1,2.1551738992081204,0,48,0
85,97,38.43716556163745,21,31,1,6.693082053090757,1,58,0
68,98,37.66579734150903,38,46,1,6.126976038977667,0,61,0
94,95,35.335087256513994,26,41,1,7.18422313959259,0,57,0
81,92,36.09592763627983,47,51,1,10.516080236322752,1,51,0
70,93,37.12544072856539,11,30,0,8.196819451597882,1,28,0
97,96,38.657562535945246,42,22,1,9.710577950184694,3,53,0
98,97,38.68890510532421,26,37,1,8.892808510666928,2,43,0
